"VP_Code","arousal_rating","trials_word.thisIndex","word","code","group","valence_rating","arousal","time"
"KG15BH",4,11,"Häugnung","neu",NA,0,0,"pre"
"KG15BH",3,29,"Ferandsor","neu",NA,-1,1,"pre"
"KG15BH",3,17,"Plüpp","neu",NA,-1,1,"pre"
"KG15BH",6,26,"Faube","neu",NA,2,2,"pre"
"KG15BH",6,3,"Zwelde","emo",NA,2,2,"pre"
"KG15BH",2,10,"Wumeizauch","emo",NA,-2,2,"pre"
"KG15BH",4,21,"Mölauzegt","neu",NA,0,0,"pre"
"KG15BH",1,14,"Enkmitas","emo",NA,-3,3,"pre"
"KG15BH",7,4,"Herklögen","emo",NA,3,3,"pre"
"KG15BH",3,9,"Rugliebast","emo",NA,-1,1,"pre"
"KG15BH",5,25,"Odef","neu",NA,1,1,"pre"
"KG15BH",4,27,"Wunicher","emo",NA,0,0,"pre"
"KG15BH",4,15,"Mege","emo",NA,0,0,"pre"
"KG15BH",4,24,"Troff","neu",NA,0,0,"pre"
"KG15BH",3,0,"Vul","neu",NA,-1,1,"pre"
"KG15BH",1,2,"Zimerhubst","emo",NA,-3,3,"pre"
"KG15BH",2,5,"Preier","emo",NA,-2,2,"pre"
"KG15BH",5,22,"Bingsemöl","neu",NA,1,1,"pre"
"KG15BH",3,7,"Ismiprämpf","emo",NA,-1,1,"pre"
"KG15BH",5,23,"Iberletsch","neu",NA,1,1,"pre"
"KG15BH",1,6,"Muschürdur","emo",NA,-3,3,"pre"
"KG15BH",3,20,"Struk","neu",NA,-1,1,"pre"
"KG15BH",5,12,"Wupforau","emo",NA,1,1,"pre"
"KG15BH",7,28,"Bisknirgo","emo",NA,3,3,"pre"
"KG15BH",5,1,"Neif","emo",NA,1,1,"pre"
"KG15BH",6,18,"Skibt","neu",NA,2,2,"pre"
"ES29WL",6,18,"Skibt","neu","Imagery",2,2,"pre"
"ES29WL",3,12,"Wupforau","emo","Imagery",-1,1,"pre"
"ES29WL",7,23,"Iberletsch","neu","Imagery",3,3,"pre"
"ES29WL",1,2,"Zimerhubst","emo","Imagery",-3,3,"pre"
"ES29WL",7,3,"Zwelde","emo","Imagery",3,3,"pre"
"ES29WL",6,22,"Bingsemöl","neu","Imagery",2,2,"pre"
"ES29WL",7,7,"Ismiprämpf","emo","Imagery",3,3,"pre"
"ES29WL",3,14,"Enkmitas","emo","Imagery",-1,1,"pre"
"ES29WL",4,21,"Mölauzegt","neu","Imagery",0,0,"pre"
"ES29WL",1,10,"Wumeizauch","emo","Imagery",-3,3,"pre"
"ES29WL",3,29,"Ferandsor","neu","Imagery",-1,1,"pre"
"ES29WL",5,24,"Troff","neu","Imagery",1,1,"pre"
"ES29WL",6,28,"Bisknirgo","emo","Imagery",2,2,"pre"
"ES29WL",7,4,"Herklögen","emo","Imagery",3,3,"pre"
"ES29WL",7,16,"Weforshank","neu","Imagery",3,3,"pre"
"ES29WL",7,11,"Häugnung","neu","Imagery",3,3,"pre"
"ES29WL",5,9,"Rugliebast","emo","Imagery",1,1,"pre"
"ES29WL",4,8,"Glühm","neu","Imagery",0,0,"pre"
"ES29WL",3,0,"Vul","neu","Imagery",-1,1,"pre"
"ES29WL",7,26,"Faube","neu","Imagery",3,3,"pre"
"ES29WL",2,27,"Wunicher","emo","Imagery",-2,2,"pre"
"ES29WL",2,13,"Bismirbiel","emo","Imagery",-2,2,"pre"
"ES29WL",7,1,"Neif","emo","Imagery",3,3,"pre"
"ES29WL",7,15,"Mege","emo","Imagery",3,3,"pre"
"ES29WL",7,19,"Namistell","neu","Imagery",3,3,"pre"
"ES29WL",2,6,"Muschürdur","emo","Imagery",-2,2,"pre"
"ES29WL",5,17,"Plüpp","neu","Imagery",1,1,"pre"
"ES29WL",2,5,"Preier","emo","Imagery",-2,2,"pre"
"ES29WL",7,20,"Struk","neu","Imagery",3,3,"pre"
"ES29WL",6,25,"Odef","neu","Imagery",2,2,"pre"
"SL14BP",5,19,"Namistell","neu","Imagery",1,1,"pre"
"SL14BP",5,16,"Weforshank","neu","Imagery",1,1,"pre"
"SL14BP",4,24,"Troff","neu","Imagery",0,0,"pre"
"SL14BP",2,10,"Wumeizauch","emo","Imagery",-2,2,"pre"
"SL14BP",7,28,"Bisknirgo","emo","Imagery",3,3,"pre"
"SL14BP",3,9,"Rugliebast","emo","Imagery",-1,1,"pre"
"SL14BP",4,8,"Glühm","neu","Imagery",0,0,"pre"
"SL14BP",3,0,"Vul","neu","Imagery",-1,1,"pre"
"SL14BP",1,6,"Muschürdur","emo","Imagery",-3,3,"pre"
"SL14BP",6,1,"Neif","emo","Imagery",2,2,"pre"
"SL14BP",7,4,"Herklögen","emo","Imagery",3,3,"pre"
"SL14BP",6,18,"Skibt","neu","Imagery",2,2,"pre"
"SL14BP",6,3,"Zwelde","emo","Imagery",2,2,"pre"
"SL14BP",1,13,"Bismirbiel","emo","Imagery",-3,3,"pre"
"SL14BP",2,29,"Ferandsor","neu","Imagery",-2,2,"pre"
"SL14BP",4,11,"Häugnung","neu","Imagery",0,0,"pre"
"SL14BP",3,21,"Mölauzegt","neu","Imagery",-1,1,"pre"
"SL14BP",4,17,"Plüpp","neu","Imagery",0,0,"pre"
"SL14BP",7,7,"Ismiprämpf","emo","Imagery",3,3,"pre"
"SL14BP",2,14,"Enkmitas","emo","Imagery",-2,2,"pre"
"SL14BP",5,20,"Struk","neu","Imagery",1,1,"pre"
"SL14BP",6,25,"Odef","neu","Imagery",2,2,"pre"
"SL14BP",6,23,"Iberletsch","neu","Imagery",2,2,"pre"
"SL14BP",4,26,"Faube","neu","Imagery",0,0,"pre"
"SL14BP",5,22,"Bingsemöl","neu","Imagery",1,1,"pre"
"SL14BP",7,12,"Wupforau","emo","Imagery",3,3,"pre"
"SL14BP",2,27,"Wunicher","emo","Imagery",-2,2,"pre"
"SL14BP",6,15,"Mege","emo","Imagery",2,2,"pre"
"SL14BP",1,2,"Zimerhubst","emo","Imagery",-3,3,"pre"
"SL14BP",3,5,"Preier","emo","Imagery",-1,1,"pre"
"IT16GH",5,1,"Neif","neu","Imagery",1,1,"pre"
"IT16GH",6,4,"Herklögen","neu","Imagery",2,2,"pre"
"IT16GH",7,3,"Zwelde","neu","Imagery",3,3,"pre"
"IT16GH",2,5,"Preier","neu","Imagery",-2,2,"pre"
"IT16GH",3,17,"Plüpp","emo","Imagery",-1,1,"pre"
"IT16GH",7,16,"Weforshank","emo","Imagery",3,3,"pre"
"IT16GH",2,0,"Vul","emo","Imagery",-2,2,"pre"
"IT16GH",3,7,"Ismiprämpf","neu","Imagery",-1,1,"pre"
"IT16GH",4,15,"Mege","neu","Imagery",0,0,"pre"
"IT16GH",5,28,"Bisknirgo","neu","Imagery",1,1,"pre"
"IT16GH",2,2,"Zimerhubst","neu","Imagery",-2,2,"pre"
"IT16GH",4,12,"Wupforau","neu","Imagery",0,0,"pre"
"IT16GH",4,22,"Bingsemöl","emo","Imagery",0,0,"pre"
"IT16GH",3,8,"Glühm","emo","Imagery",-1,1,"pre"
"IT16GH",3,10,"Wumeizauch","neu","Imagery",-1,1,"pre"
"IT16GH",6,18,"Skibt","emo","Imagery",2,2,"pre"
"IT16GH",2,13,"Bismirbiel","neu","Imagery",-2,2,"pre"
"IT16GH",6,19,"Namistell","emo","Imagery",2,2,"pre"
"IT16GH",2,14,"Enkmitas","neu","Imagery",-2,2,"pre"
"IT16GH",1,21,"Mölauzegt","emo","Imagery",-3,3,"pre"
"IT16GH",6,25,"Odef","emo","Imagery",2,2,"pre"
"IT16GH",4,9,"Rugliebast","neu","Imagery",0,0,"pre"
"IT16GH",5,23,"Iberletsch","emo","Imagery",1,1,"pre"
"IT16GH",5,26,"Faube","emo","Imagery",1,1,"pre"
"IT16GH",6,24,"Troff","emo","Imagery",2,2,"pre"
"IT16GH",3,27,"Wunicher","neu","Imagery",-1,1,"pre"
"IT16GH",1,29,"Ferandsor","emo","Imagery",-3,3,"pre"
"IT16GH",6,11,"Häugnung","emo","Imagery",2,2,"pre"
"IT16GH",4,6,"Muschürdur","neu","Imagery",0,0,"pre"
"IT16GH",6,20,"Struk","emo","Imagery",2,2,"pre"
"HM19HG",2,17,"Plüpp","emo","Imagery",-2,2,"pre"
"HM19HG",4,27,"Wunicher","neu","Imagery",0,0,"pre"
"HM19HG",5,9,"Rugliebast","neu","Imagery",1,1,"pre"
"HM19HG",2,6,"Muschürdur","neu","Imagery",-2,2,"pre"
"HM19HG",7,24,"Troff","emo","Imagery",3,3,"pre"
"HM19HG",6,15,"Mege","neu","Imagery",2,2,"pre"
"HM19HG",1,2,"Zimerhubst","neu","Imagery",-3,3,"pre"
"HM19HG",7,18,"Skibt","emo","Imagery",3,3,"pre"
"HM19HG",6,4,"Herklögen","neu","Imagery",2,2,"pre"
"HM19HG",7,23,"Iberletsch","emo","Imagery",3,3,"pre"
"HM19HG",3,22,"Bingsemöl","emo","Imagery",-1,1,"pre"
"HM19HG",5,12,"Wupforau","neu","Imagery",1,1,"pre"
"HM19HG",2,14,"Enkmitas","neu","Imagery",-2,2,"pre"
"HM19HG",2,10,"Wumeizauch","neu","Imagery",-2,2,"pre"
"HM19HG",7,25,"Odef","emo","Imagery",3,3,"pre"
"HM19HG",5,7,"Ismiprämpf","neu","Imagery",1,1,"pre"
"HM19HG",2,21,"Mölauzegt","emo","Imagery",-2,2,"pre"
"HM19HG",6,3,"Zwelde","neu","Imagery",2,2,"pre"
"HM19HG",7,19,"Namistell","emo","Imagery",3,3,"pre"
"HM19HG",4,26,"Faube","emo","Imagery",0,0,"pre"
"HM19HG",3,5,"Preier","neu","Imagery",-1,1,"pre"
"HM19HG",2,29,"Ferandsor","emo","Imagery",-2,2,"pre"
"HM19HG",7,11,"Häugnung","emo","Imagery",3,3,"pre"
"HM19HG",4,8,"Glühm","emo","Imagery",0,0,"pre"
"HM19HG",1,0,"Vul","emo","Imagery",-3,3,"pre"
"HM19HG",4,1,"Neif","neu","Imagery",0,0,"pre"
"HM19HG",6,28,"Bisknirgo","neu","Imagery",2,2,"pre"
"HM19HG",2,13,"Bismirbiel","neu","Imagery",-2,2,"pre"
"HM19HG",7,20,"Struk","emo","Imagery",3,3,"pre"
"HM19HG",7,16,"Weforshank","emo","Imagery",3,3,"pre"
"ED11DF",2,29,"Ferandsor","emo","Imagery",-2,2,"pre"
"ED11DF",5,26,"Faube","emo","Imagery",1,1,"pre"
"ED11DF",7,18,"Skibt","emo","Imagery",3,3,"pre"
"ED11DF",6,24,"Troff","emo","Imagery",2,2,"pre"
"ED11DF",4,3,"Zwelde","neu","Imagery",0,0,"pre"
"ED11DF",2,7,"Ismiprämpf","neu","Imagery",-2,2,"pre"
"ED11DF",6,25,"Odef","emo","Imagery",2,2,"pre"
"ED11DF",5,20,"Struk","emo","Imagery",1,1,"pre"
"ED11DF",7,28,"Bisknirgo","neu","Imagery",3,3,"pre"
"ED11DF",5,11,"Häugnung","emo","Imagery",1,1,"pre"
"ED11DF",4,12,"Wupforau","neu","Imagery",0,0,"pre"
"ED11DF",2,17,"Plüpp","emo","Imagery",-2,2,"pre"
"ED11DF",6,23,"Iberletsch","emo","Imagery",2,2,"pre"
"ED11DF",5,10,"Wumeizauch","neu","Imagery",1,1,"pre"
"ED11DF",1,9,"Rugliebast","neu","Imagery",-3,3,"pre"
"ED11DF",2,6,"Muschürdur","neu","Imagery",-2,2,"pre"
"ED11DF",6,16,"Weforshank","emo","Imagery",2,2,"pre"
"ED11DF",2,21,"Mölauzegt","emo","Imagery",-2,2,"pre"
"ED11DF",2,27,"Wunicher","neu","Imagery",-2,2,"pre"
"ED11DF",3,5,"Preier","neu","Imagery",-1,1,"pre"
"ED11DF",2,8,"Glühm","emo","Imagery",-2,2,"pre"
"ED11DF",3,2,"Zimerhubst","neu","Imagery",-1,1,"pre"
"ED11DF",5,15,"Mege","neu","Imagery",1,1,"pre"
"ED11DF",1,0,"Vul","emo","Imagery",-3,3,"pre"
"ED11DF",7,19,"Namistell","emo","Imagery",3,3,"pre"
"ED11DF",6,4,"Herklögen","neu","Imagery",2,2,"pre"
"ED11DF",3,14,"Enkmitas","neu","Imagery",-1,1,"pre"
"ED11DF",6,22,"Bingsemöl","emo","Imagery",2,2,"pre"
"ED11DF",6,1,"Neif","neu","Imagery",2,2,"pre"
"ED11DF",4,13,"Bismirbiel","neu","Imagery",0,0,"pre"
"HS26MH",6,20,"Struk","emo","Imagery",2,2,"pre"
"HS26MH",2,27,"Wunicher","neu","Imagery",-2,2,"pre"
"HS26MH",7,24,"Troff","emo","Imagery",3,3,"pre"
"HS26MH",6,18,"Skibt","emo","Imagery",2,2,"pre"
"HS26MH",6,7,"Ismiprämpf","neu","Imagery",2,2,"pre"
"HS26MH",3,14,"Enkmitas","neu","Imagery",-1,1,"pre"
"HS26MH",2,17,"Plüpp","emo","Imagery",-2,2,"pre"
"HS26MH",3,8,"Glühm","emo","Imagery",-1,1,"pre"
"HS26MH",7,28,"Bisknirgo","neu","Imagery",3,3,"pre"
"HS26MH",4,22,"Bingsemöl","emo","Imagery",0,0,"pre"
"HS26MH",2,10,"Wumeizauch","neu","Imagery",-2,2,"pre"
"HS26MH",6,16,"Weforshank","emo","Imagery",2,2,"pre"
"HS26MH",6,4,"Herklögen","neu","Imagery",2,2,"pre"
"HS26MH",2,0,"Vul","emo","Imagery",-2,2,"pre"
"HS26MH",4,3,"Zwelde","neu","Imagery",0,0,"pre"
"HS26MH",6,23,"Iberletsch","emo","Imagery",2,2,"pre"
"HS26MH",6,12,"Wupforau","neu","Imagery",2,2,"pre"
"HS26MH",7,25,"Odef","emo","Imagery",3,3,"pre"
"HS26MH",3,26,"Faube","emo","Imagery",-1,1,"pre"
"HS26MH",2,5,"Preier","neu","Imagery",-2,2,"pre"
"HS26MH",2,29,"Ferandsor","emo","Imagery",-2,2,"pre"
"HS26MH",2,2,"Zimerhubst","neu","Imagery",-2,2,"pre"
"HS26MH",3,6,"Muschürdur","neu","Imagery",-1,1,"pre"
"HS26MH",3,13,"Bismirbiel","neu","Imagery",-1,1,"pre"
"HS26MH",2,21,"Mölauzegt","emo","Imagery",-2,2,"pre"
"HS26MH",6,1,"Neif","neu","Imagery",2,2,"pre"
"HS26MH",6,19,"Namistell","emo","Imagery",2,2,"pre"
"HS26MH",4,15,"Mege","neu","Imagery",0,0,"pre"
"HS26MH",5,11,"Häugnung","emo","Imagery",1,1,"pre"
"HS26MH",2,9,"Rugliebast","neu","Imagery",-2,2,"pre"
"NR13HN",7,11,"Häugnung","emo","Imagery",3,3,"pre"
"NR13HN",5,1,"Neif","neu","Imagery",1,1,"pre"
"NR13HN",5,3,"Zwelde","neu","Imagery",1,1,"pre"
"NR13HN",7,23,"Iberletsch","emo","Imagery",3,3,"pre"
"NR13HN",4,9,"Rugliebast","neu","Imagery",0,0,"pre"
"NR13HN",2,8,"Glühm","emo","Imagery",-2,2,"pre"
"NR13HN",7,20,"Struk","emo","Imagery",3,3,"pre"
"NR13HN",3,22,"Bingsemöl","emo","Imagery",-1,1,"pre"
"NR13HN",4,6,"Muschürdur","neu","Imagery",0,0,"pre"
"NR13HN",6,25,"Odef","emo","Imagery",2,2,"pre"
"NR13HN",7,18,"Skibt","emo","Imagery",3,3,"pre"
"NR13HN",3,7,"Ismiprämpf","neu","Imagery",-1,1,"pre"
"NR13HN",4,15,"Mege","neu","Imagery",0,0,"pre"
"NR13HN",2,29,"Ferandsor","emo","Imagery",-2,2,"pre"
"NR13HN",6,24,"Troff","emo","Imagery",2,2,"pre"
"NR13HN",2,10,"Wumeizauch","neu","Imagery",-2,2,"pre"
"NR13HN",3,14,"Enkmitas","neu","Imagery",-1,1,"pre"
"NR13HN",5,26,"Faube","emo","Imagery",1,1,"pre"
"NR13HN",3,17,"Plüpp","emo","Imagery",-1,1,"pre"
"NR13HN",6,19,"Namistell","emo","Imagery",2,2,"pre"
"NR13HN",2,0,"Vul","emo","Imagery",-2,2,"pre"
"NR13HN",3,5,"Preier","neu","Imagery",-1,1,"pre"
"NR13HN",7,16,"Weforshank","emo","Imagery",3,3,"pre"
"NR13HN",6,4,"Herklögen","neu","Imagery",2,2,"pre"
"NR13HN",2,2,"Zimerhubst","neu","Imagery",-2,2,"pre"
"NR13HN",3,13,"Bismirbiel","neu","Imagery",-1,1,"pre"
"NR13HN",2,27,"Wunicher","neu","Imagery",-2,2,"pre"
"NR13HN",4,12,"Wupforau","neu","Imagery",0,0,"pre"
"NR13HN",6,28,"Bisknirgo","neu","Imagery",2,2,"pre"
"NR13HN",1,21,"Mölauzegt","emo","Imagery",-3,3,"pre"
"CO23ML",2,26,"Faube","emo","Imagery",-2,2,"pre"
"CO23ML",3,7,"Ismiprämpf","neu","Imagery",-1,1,"pre"
"CO23ML",7,20,"Struk","emo","Imagery",3,3,"pre"
"CO23ML",6,11,"Häugnung","emo","Imagery",2,2,"pre"
"CO23ML",6,12,"Wupforau","neu","Imagery",2,2,"pre"
"CO23ML",3,5,"Preier","neu","Imagery",-1,1,"pre"
"CO23ML",1,27,"Wunicher","neu","Imagery",-3,3,"pre"
"CO23ML",7,25,"Odef","emo","Imagery",3,3,"pre"
"CO23ML",6,28,"Bisknirgo","neu","Imagery",2,2,"pre"
"CO23ML",6,23,"Iberletsch","emo","Imagery",2,2,"pre"
"CO23ML",6,18,"Skibt","emo","Imagery",2,2,"pre"
"CO23ML",3,1,"Neif","neu","Imagery",-1,1,"pre"
"CO23ML",4,13,"Bismirbiel","neu","Imagery",0,0,"pre"
"CO23ML",2,14,"Enkmitas","neu","Imagery",-2,2,"pre"
"CO23ML",2,8,"Glühm","emo","Imagery",-2,2,"pre"
"CO23ML",1,0,"Vul","emo","Imagery",-3,3,"pre"
"CO23ML",7,16,"Weforshank","emo","Imagery",3,3,"pre"
"CO23ML",7,4,"Herklögen","neu","Imagery",3,3,"pre"
"CO23ML",4,9,"Rugliebast","neu","Imagery",0,0,"pre"
"CO23ML",5,3,"Zwelde","neu","Imagery",1,1,"pre"
"CO23ML",1,21,"Mölauzegt","emo","Imagery",-3,3,"pre"
"CO23ML",2,2,"Zimerhubst","neu","Imagery",-2,2,"pre"
"CO23ML",3,6,"Muschürdur","neu","Imagery",-1,1,"pre"
"CO23ML",4,10,"Wumeizauch","neu","Imagery",0,0,"pre"
"CO23ML",6,19,"Namistell","emo","Imagery",2,2,"pre"
"CO23ML",7,24,"Troff","emo","Imagery",3,3,"pre"
"CO23ML",2,17,"Plüpp","emo","Imagery",-2,2,"pre"
"CO23ML",4,22,"Bingsemöl","emo","Imagery",0,0,"pre"
"CO23ML",6,15,"Mege","neu","Imagery",2,2,"pre"
"CO23ML",1,29,"Ferandsor","emo","Imagery",-3,3,"pre"
"AK25DN",4,28,"Bisknirgo","neu","Imagery",0,0,"pre"
"AK25DN",2,5,"Preier","neu","Imagery",-2,2,"pre"
"AK25DN",6,19,"Namistell","emo","Imagery",2,2,"pre"
"AK25DN",2,13,"Bismirbiel","neu","Imagery",-2,2,"pre"
"AK25DN",6,16,"Weforshank","emo","Imagery",2,2,"pre"
"AK25DN",3,2,"Zimerhubst","neu","Imagery",-1,1,"pre"
"AK25DN",5,9,"Rugliebast","neu","Imagery",1,1,"pre"
"AK25DN",3,10,"Wumeizauch","neu","Imagery",-1,1,"pre"
"AK25DN",7,23,"Iberletsch","emo","Imagery",3,3,"pre"
"AK25DN",2,29,"Ferandsor","emo","Imagery",-2,2,"pre"
"AK25DN",3,17,"Plüpp","emo","Imagery",-1,1,"pre"
"AK25DN",3,14,"Enkmitas","neu","Imagery",-1,1,"pre"
"AK25DN",3,6,"Muschürdur","neu","Imagery",-1,1,"pre"
"AK25DN",7,18,"Skibt","emo","Imagery",3,3,"pre"
"AK25DN",2,21,"Mölauzegt","emo","Imagery",-2,2,"pre"
"AK25DN",3,27,"Wunicher","neu","Imagery",-1,1,"pre"
"AK25DN",5,1,"Neif","neu","Imagery",1,1,"pre"
"AK25DN",5,0,"Vul","emo","Imagery",1,1,"pre"
"AK25DN",4,15,"Mege","neu","Imagery",0,0,"pre"
"AK25DN",6,4,"Herklögen","neu","Imagery",2,2,"pre"
"AK25DN",5,7,"Ismiprämpf","neu","Imagery",1,1,"pre"
"AK25DN",3,8,"Glühm","emo","Imagery",-1,1,"pre"
"AK25DN",6,24,"Troff","emo","Imagery",2,2,"pre"
"AK25DN",7,3,"Zwelde","neu","Imagery",3,3,"pre"
"AK25DN",6,11,"Häugnung","emo","Imagery",2,2,"pre"
"AK25DN",4,22,"Bingsemöl","emo","Imagery",0,0,"pre"
"AK25DN",7,25,"Odef","emo","Imagery",3,3,"pre"
"AK25DN",7,20,"Struk","emo","Imagery",3,3,"pre"
"AK25DN",7,26,"Faube","emo","Imagery",3,3,"pre"
"AK25DN",6,12,"Wupforau","neu","Imagery",2,2,"pre"
"KS26HG",2,0,"Vul","emo","Imagery",-2,2,"pre"
"KS26HG",2,12,"Wupforau","neu","Imagery",-2,2,"pre"
"KS26HG",4,29,"Ferandsor","emo","Imagery",0,0,"pre"
"KS26HG",4,17,"Plüpp","emo","Imagery",0,0,"pre"
"KS26HG",4,19,"Namistell","emo","Imagery",0,0,"pre"
"KS26HG",4,2,"Zimerhubst","neu","Imagery",0,0,"pre"
"KS26HG",5,1,"Neif","neu","Imagery",1,1,"pre"
"KS26HG",5,20,"Struk","emo","Imagery",1,1,"pre"
"KS26HG",5,21,"Mölauzegt","emo","Imagery",1,1,"pre"
"KS26HG",5,26,"Faube","emo","Imagery",1,1,"pre"
"KS26HG",5,4,"Herklögen","neu","Imagery",1,1,"pre"
"KS26HG",4,25,"Odef","emo","Imagery",0,0,"pre"
"KS26HG",4,11,"Häugnung","emo","Imagery",0,0,"pre"
"KS26HG",5,5,"Preier","neu","Imagery",1,1,"pre"
"KS26HG",5,8,"Glühm","emo","Imagery",1,1,"pre"
"KS26HG",4,6,"Muschürdur","neu","Imagery",0,0,"pre"
"KS26HG",4,23,"Iberletsch","emo","Imagery",0,0,"pre"
"KS26HG",4,16,"Weforshank","emo","Imagery",0,0,"pre"
"KS26HG",4,14,"Enkmitas","neu","Imagery",0,0,"pre"
"KS26HG",5,27,"Wunicher","neu","Imagery",1,1,"pre"
"KS26HG",6,9,"Rugliebast","neu","Imagery",2,2,"pre"
"KS26HG",5,10,"Wumeizauch","neu","Imagery",1,1,"pre"
"KS26HG",4,28,"Bisknirgo","neu","Imagery",0,0,"pre"
"KS26HG",6,3,"Zwelde","neu","Imagery",2,2,"pre"
"KS26HG",6,18,"Skibt","emo","Imagery",2,2,"pre"
"KS26HG",6,22,"Bingsemöl","emo","Imagery",2,2,"pre"
"KS26HG",4,15,"Mege","neu","Imagery",0,0,"pre"
"KS26HG",4,13,"Bismirbiel","neu","Imagery",0,0,"pre"
"KS26HG",5,24,"Troff","emo","Imagery",1,1,"pre"
"KS26HG",2,7,"Ismiprämpf","neu","Imagery",-2,2,"pre"
"PL11EZ",5,26,"Faube","emo","Imagery",1,1,"pre"
"PL11EZ",2,2,"Zimerhubst","neu","Imagery",-2,2,"pre"
"PL11EZ",3,0,"Vul","emo","Imagery",-1,1,"pre"
"PL11EZ",3,27,"Wunicher","neu","Imagery",-1,1,"pre"
"PL11EZ",2,5,"Preier","neu","Imagery",-2,2,"pre"
"PL11EZ",1,29,"Ferandsor","emo","Imagery",-3,3,"pre"
"PL11EZ",5,1,"Neif","neu","Imagery",1,1,"pre"
"PL11EZ",3,13,"Bismirbiel","neu","Imagery",-1,1,"pre"
"PL11EZ",4,7,"Ismiprämpf","neu","Imagery",0,0,"pre"
"PL11EZ",4,12,"Wupforau","neu","Imagery",0,0,"pre"
"PL11EZ",7,23,"Iberletsch","emo","Imagery",3,3,"pre"
"PL11EZ",2,6,"Muschürdur","neu","Imagery",-2,2,"pre"
"PL11EZ",7,28,"Bisknirgo","neu","Imagery",3,3,"pre"
"PL11EZ",6,19,"Namistell","emo","Imagery",2,2,"pre"
"PL11EZ",6,3,"Zwelde","neu","Imagery",2,2,"pre"
"PL11EZ",7,16,"Weforshank","emo","Imagery",3,3,"pre"
"PL11EZ",6,20,"Struk","emo","Imagery",2,2,"pre"
"PL11EZ",6,18,"Skibt","emo","Imagery",2,2,"pre"
"PL11EZ",5,24,"Troff","emo","Imagery",1,1,"pre"
"PL11EZ",5,15,"Mege","neu","Imagery",1,1,"pre"
"PL11EZ",4,4,"Herklögen","neu","Imagery",0,0,"pre"
"PL11EZ",2,14,"Enkmitas","neu","Imagery",-2,2,"pre"
"PL11EZ",3,8,"Glühm","emo","Imagery",-1,1,"pre"
"PL11EZ",6,25,"Odef","emo","Imagery",2,2,"pre"
"PL11EZ",2,22,"Bingsemöl","emo","Imagery",-2,2,"pre"
"PL11EZ",1,21,"Mölauzegt","emo","Imagery",-3,3,"pre"
"PL11EZ",6,11,"Häugnung","emo","Imagery",2,2,"pre"
"PL11EZ",2,17,"Plüpp","emo","Imagery",-2,2,"pre"
"PL11EZ",4,9,"Rugliebast","neu","Imagery",0,0,"pre"
"PL11EZ",2,10,"Wumeizauch","neu","Imagery",-2,2,"pre"
"MR20DF",3,4,"Herklögen","neu","Imagery",-1,1,"pre"
"MR20DF",5,20,"Struk","emo","Imagery",1,1,"pre"
"MR20DF",2,23,"Iberletsch","emo","Imagery",-2,2,"pre"
"MR20DF",3,7,"Ismiprämpf","neu","Imagery",-1,1,"pre"
"MR20DF",5,17,"Plüpp","emo","Imagery",1,1,"pre"
"MR20DF",4,22,"Bingsemöl","emo","Imagery",0,0,"pre"
"MR20DF",5,29,"Ferandsor","emo","Imagery",1,1,"pre"
"MR20DF",6,5,"Preier","neu","Imagery",2,2,"pre"
"MR20DF",4,11,"Häugnung","emo","Imagery",0,0,"pre"
"MR20DF",3,9,"Rugliebast","neu","Imagery",-1,1,"pre"
"MR20DF",2,13,"Bismirbiel","neu","Imagery",-2,2,"pre"
"MR20DF",4,18,"Skibt","emo","Imagery",0,0,"pre"
"MR20DF",2,14,"Enkmitas","neu","Imagery",-2,2,"pre"
"MR20DF",4,25,"Odef","emo","Imagery",0,0,"pre"
"MR20DF",5,15,"Mege","neu","Imagery",1,1,"pre"
"MR20DF",5,0,"Vul","emo","Imagery",1,1,"pre"
"MR20DF",1,6,"Muschürdur","neu","Imagery",-3,3,"pre"
"MR20DF",6,24,"Troff","emo","Imagery",2,2,"pre"
"MR20DF",3,19,"Namistell","emo","Imagery",-1,1,"pre"
"MR20DF",2,8,"Glühm","emo","Imagery",-2,2,"pre"
"MR20DF",3,21,"Mölauzegt","emo","Imagery",-1,1,"pre"
"MR20DF",5,2,"Zimerhubst","neu","Imagery",1,1,"pre"
"MR20DF",4,12,"Wupforau","neu","Imagery",0,0,"pre"
"MR20DF",6,27,"Wunicher","neu","Imagery",2,2,"pre"
"MR20DF",4,26,"Faube","emo","Imagery",0,0,"pre"
"MR20DF",4,1,"Neif","neu","Imagery",0,0,"pre"
"MR20DF",3,10,"Wumeizauch","neu","Imagery",-1,1,"pre"
"MR20DF",2,28,"Bisknirgo","neu","Imagery",-2,2,"pre"
"MR20DF",3,16,"Weforshank","emo","Imagery",-1,1,"pre"
"MR20DF",7,3,"Zwelde","neu","Imagery",3,3,"pre"
"AR25FN",5,14,"Enkmitas","neu","Imagery",1,1,"pre"
"AR25FN",6,24,"Troff","emo","Imagery",2,2,"pre"
"AR25FN",4,22,"Bingsemöl","emo","Imagery",0,0,"pre"
"AR25FN",4,10,"Wumeizauch","neu","Imagery",0,0,"pre"
"AR25FN",6,26,"Faube","emo","Imagery",2,2,"pre"
"AR25FN",4,9,"Rugliebast","neu","Imagery",0,0,"pre"
"AR25FN",7,4,"Herklögen","neu","Imagery",3,3,"pre"
"AR25FN",4,5,"Preier","neu","Imagery",0,0,"pre"
